customer_id,trans_date,response,month,tran_amount,month_year
CS4992,21-10-2012,0,10,83,2012-10
CS3569,17-08-2014,0,8,61,2014-08
CS2442,30-04-2014,0,4,59,2014-04
CS4160,15-05-2012,0,5,66,2012-05
CS5996,18-11-2011,0,11,69,2011-11
CS2345,14-06-2011,0,6,60,2011-06
CS2246,10-08-2011,0,8,44,2011-08
CS2928,16-07-2013,0,7,67,2013-07
CS1740,28-09-2014,1,9,102,2014-09
CS2298,12-09-2011,1,9,105,2011-09
CS5283,01-12-2012,0,12,63,2012-12
CS6084,15-08-2013,0,8,64,2013-08
CS3237,22-01-2013,0,1,40,2013-01
CS4913,22-07-2014,0,7,53,2014-07
CS2104,25-10-2014,0,10,81,2014-10
CS4645,02-12-2013,0,12,104,2013-12
CS1128,23-04-2014,0,4,105,2014-04
CS4639,27-07-2012,0,7,39,2012-07
CS4310,13-09-2011,0,9,83,2011-09
CS3182,18-01-2013,0,1,48,2013-01
CS3347,23-07-2012,1,7,38,2012-07
CS4231,23-02-2015,0,2,89,2015-02
CS4171,31-10-2014,0,10,53,2014-10
CS3137,03-08-2013,0,8,92,2013-08
CS1249,23-05-2012,0,5,55,2012-05
CS3455,03-10-2011,0,10,98,2011-10
CS1235,30-05-2012,1,5,56,2012-05
CS4454,27-08-2013,0,8,57,2013-08
CS3180,09-03-2014,1,3,65,2014-03
CS2930,16-01-2014,0,1,94,2014-01
CS3838,23-03-2012,0,3,82,2012-03
CS1883,12-10-2014,0,10,57,2014-10
CS5148,19-11-2012,0,11,72,2012-11
CS4952,21-11-2011,1,11,54,2011-11
CS5724,04-11-2011,0,11,85,2011-11
CS1447,19-03-2012,0,3,104,2012-03
CS1693,28-01-2012,0,1,59,2012-01
CS4341,17-03-2014,0,3,87,2014-03
CS3598,08-08-2012,0,8,72,2012-08
CS5659,02-08-2012,0,8,100,2012-08
CS5367,01-12-2014,1,12,41,2014-12
CS1501,27-02-2013,0,2,65,2013-02
CS2134,15-07-2014,0,7,77,2014-07
CS3407,17-09-2014,0,9,62,2014-09
CS3343,03-04-2014,0,4,56,2014-04
CS3506,12-03-2013,0,3,103,2013-03
CS2244,05-05-2013,1,5,86,2013-05
CS1243,04-12-2012,0,12,70,2012-12
CS3061,02-12-2013,0,12,89,2013-12
CS4884,10-02-2015,0,2,78,2015-02
CS1590,09-04-2014,0,4,39,2014-04
CS3176,28-07-2014,0,7,50,2014-07
CS5638,12-11-2014,0,11,68,2014-11
CS2122,21-10-2012,0,10,83,2012-10
CS2177,30-01-2015,1,1,93,2015-01
CS3074,27-05-2011,0,5,61,2011-05
CS3433,20-12-2012,0,12,99,2012-12
CS3418,02-03-2013,0,3,87,2013-03
CS5821,23-06-2012,0,6,70,2012-06
CS2231,08-01-2015,0,1,74,2015-01
CS5356,01-04-2014,1,4,91,2014-04
CS5803,28-11-2014,0,11,96,2014-11
CS5611,29-12-2014,0,12,65,2014-12
CS5012,31-12-2011,0,12,85,2011-12
CS4967,07-04-2013,0,4,98,2013-04
CS2522,06-10-2014,0,10,85,2014-10
CS2328,20-02-2015,0,2,43,2015-02
CS3530,13-05-2013,1,5,88,2013-05
CS5034,01-06-2014,0,6,39,2014-06
CS5784,21-11-2011,0,11,75,2011-11
CS3581,17-08-2011,0,8,93,2011-08
CS3011,14-12-2014,0,12,83,2014-12
CS4152,12-02-2013,0,2,41,2013-02
CS5757,08-02-2014,0,2,56,2014-02
CS5557,23-01-2012,0,1,82,2012-01
CS3988,17-04-2012,0,4,51,2012-04
CS3396,25-12-2011,0,12,87,2011-12
CS4393,10-02-2015,0,2,54,2015-02
CS4629,21-12-2012,0,12,35,2012-12
CS3821,03-07-2013,0,7,73,2013-07
CS3460,19-09-2011,0,9,77,2011-09
CS4948,18-02-2013,0,2,84,2013-02
CS3786,17-10-2011,0,10,71,2011-10
CS5468,08-06-2012,0,6,50,2012-06
CS1545,16-09-2014,0,9,55,2014-09
CS4960,16-02-2014,0,2,77,2014-02
CS3555,05-08-2013,0,8,103,2013-08
CS4587,31-10-2012,0,10,104,2012-10
CS1228,27-09-2011,0,9,57,2011-09
CS5126,22-12-2012,0,12,49,2012-12
CS1453,23-03-2014,0,3,45,2014-03
CS5938,20-11-2012,0,11,61,2012-11
CS3135,31-07-2012,0,7,49,2012-07
CS4444,29-03-2013,0,3,102,2013-03
CS5348,06-12-2014,0,12,64,2014-12
CS1416,27-11-2012,0,11,100,2012-11
CS5400,07-05-2014,0,5,75,2014-05
CS2313,23-12-2012,0,12,59,2012-12
CS5187,28-01-2012,0,1,42,2012-01
CS3426,02-04-2013,0,4,87,2013-04
CS2309,31-05-2011,0,5,60,2011-05
CS4564,29-03-2013,0,3,94,2013-03
CS3291,30-12-2012,0,12,93,2012-12
CS2607,19-02-2013,0,2,50,2013-02
CS1882,23-09-2014,0,9,104,2014-09
CS2248,17-08-2011,0,8,100,2011-08
CS4082,15-02-2015,0,2,49,2015-02
CS3181,27-04-2014,0,4,62,2014-04
CS2462,25-02-2012,0,2,88,2012-02
CS2336,22-09-2013,0,9,86,2013-09
CS3235,02-07-2012,0,7,43,2012-07
CS2748,11-01-2012,1,1,55,2012-01
CS3668,25-08-2012,0,8,86,2012-08
CS1296,14-01-2014,0,1,61,2014-01
CS5356,12-10-2012,1,10,57,2012-10
CS4079,21-08-2012,0,8,68,2012-08
CS4864,06-01-2014,0,1,73,2014-01
CS2860,24-05-2013,0,5,74,2013-05
CS4851,23-04-2013,0,4,94,2013-04
CS5761,28-01-2015,0,1,102,2015-01
CS6082,02-03-2012,0,3,48,2012-03
CS3702,22-05-2011,1,5,45,2011-05
CS1512,01-04-2013,0,4,54,2013-04
CS4569,03-07-2014,0,7,76,2014-07
CS2419,06-07-2014,0,7,95,2014-07
CS3942,21-05-2013,1,5,64,2013-05
CS4604,07-04-2012,1,4,38,2012-04
CS6056,21-02-2013,0,2,98,2013-02
CS2592,08-09-2013,0,9,73,2013-09
CS5152,30-03-2014,0,3,53,2014-03
CS4282,13-06-2011,0,6,46,2011-06
CS4509,21-08-2012,0,8,93,2012-08
CS2252,23-09-2014,0,9,95,2014-09
CS3367,27-08-2013,0,8,98,2013-08
CS4980,25-01-2012,0,1,64,2012-01
CS3128,03-09-2011,0,9,91,2011-09
CS3331,30-06-2013,0,6,99,2013-06
CS4166,31-12-2012,0,12,104,2012-12
CS5063,20-06-2012,0,6,56,2012-06
CS5971,15-01-2014,0,1,94,2014-01
CS5060,02-10-2013,0,10,38,2013-10
CS5810,30-04-2013,0,4,48,2013-04
CS2860,01-08-2011,0,8,78,2011-08
CS4490,12-09-2014,0,9,37,2014-09
CS5976,22-07-2012,0,7,47,2012-07
CS4775,30-07-2012,0,7,86,2012-07
CS4174,20-11-2012,0,11,51,2012-11
CS5211,13-01-2015,0,1,85,2015-01
CS3450,26-10-2012,0,10,80,2012-10
CS3945,17-11-2012,0,11,80,2012-11
CS2524,12-04-2012,0,4,55,2012-04
CS3379,07-10-2014,0,10,101,2014-10
CS4349,05-02-2012,0,2,87,2012-02
CS2776,01-11-2012,0,11,70,2012-11
CS1839,13-11-2013,1,11,77,2013-11
CS1322,25-11-2013,0,11,84,2013-11
CS3593,25-05-2012,0,5,81,2012-05
CS1981,21-05-2011,0,5,71,2011-05
CS4054,16-08-2011,0,8,99,2011-08
CS4533,21-01-2015,1,1,53,2015-01
CS2896,29-12-2011,0,12,80,2011-12
CS5616,12-10-2013,0,10,37,2013-10
CS3791,03-07-2014,0,7,49,2014-07
CS1951,29-05-2011,0,5,73,2011-05
CS2473,16-06-2013,0,6,81,2013-06
CS5894,17-08-2013,0,8,68,2013-08
CS1633,19-12-2012,0,12,62,2012-12
CS1977,01-07-2013,0,7,38,2013-07
CS6011,21-02-2014,0,2,55,2014-02
CS6044,17-10-2013,0,10,36,2013-10
CS4951,30-10-2013,0,10,90,2013-10
CS2798,02-08-2011,0,8,69,2011-08
CS2197,21-09-2012,0,9,70,2012-09
CS3011,03-02-2014,0,2,65,2014-02
CS1654,16-12-2014,0,12,85,2014-12
CS2424,05-12-2013,0,12,101,2013-12
CS3530,20-04-2014,1,4,40,2014-04
CS1803,18-07-2013,1,7,80,2013-07
CS4627,22-06-2014,0,6,50,2014-06
CS5154,05-08-2012,0,8,78,2012-08
CS3368,04-12-2012,1,12,38,2012-12
CS2435,19-12-2013,0,12,86,2013-12
CS4353,07-02-2015,0,2,75,2015-02
CS5305,14-03-2012,1,3,86,2012-03
CS3539,01-06-2013,0,6,64,2013-06
CS2087,29-11-2012,0,11,52,2012-11
CS5569,07-08-2011,0,8,56,2011-08
CS5038,15-11-2014,0,11,75,2014-11
CS4895,21-01-2013,0,1,43,2013-01
CS2873,26-12-2011,0,12,87,2011-12
CS5184,09-02-2013,0,2,51,2013-02
CS1930,19-04-2013,0,4,76,2013-04
CS4267,20-05-2012,1,5,38,2012-05
CS5109,01-08-2014,0,8,91,2014-08
CS5778,25-11-2012,0,11,65,2012-11
CS3400,02-03-2012,0,3,97,2012-03
CS2578,11-09-2013,1,9,47,2013-09
CS3374,25-10-2011,0,10,49,2011-10
CS1492,11-09-2011,0,9,101,2011-09
CS4121,21-01-2013,0,1,50,2013-01
CS5623,01-03-2015,0,3,100,2015-03
CS5118,26-02-2012,0,2,65,2012-02
CS3838,21-08-2014,0,8,42,2014-08
CS3713,01-10-2013,0,10,50,2013-10
CS3104,12-06-2011,0,6,51,2011-06
CS4964,30-04-2012,0,4,86,2012-04
CS5534,20-07-2014,0,7,40,2014-07
CS4723,01-01-2014,0,1,88,2014-01
CS3353,04-12-2014,0,12,94,2014-12
CS3789,13-02-2014,0,2,102,2014-02
CS4141,04-02-2014,0,2,88,2014-02
CS1626,23-12-2012,0,12,38,2012-12
CS2653,07-04-2012,1,4,81,2012-04
CS5227,13-01-2014,0,1,49,2014-01
CS4299,12-06-2013,0,6,36,2013-06
CS4675,02-11-2011,0,11,85,2011-11
CS1474,29-05-2012,0,5,37,2012-05
CS4892,23-05-2012,0,5,60,2012-05
CS3864,03-08-2014,0,8,78,2014-08
CS4259,05-02-2012,0,2,55,2012-02
CS4674,19-12-2014,0,12,75,2014-12
CS4904,15-06-2014,0,6,60,2014-06
CS1663,15-03-2012,1,3,53,2012-03
CS4527,12-12-2012,0,12,99,2012-12
CS3886,10-04-2012,1,4,85,2012-04
CS6090,26-09-2012,0,9,93,2012-09
CS5633,21-07-2011,0,7,54,2011-07
CS1971,09-03-2013,0,3,39,2013-03
CS2411,26-09-2013,0,9,71,2013-09
CS2168,29-01-2015,0,1,65,2015-01
CS5716,19-03-2012,0,3,100,2012-03
CS3069,15-12-2011,0,12,62,2011-12
CS4123,16-10-2012,0,10,60,2012-10
CS4310,29-09-2014,0,9,61,2014-09
CS1522,21-04-2013,0,4,90,2013-04
CS6085,24-09-2013,0,9,65,2013-09
CS1425,04-01-2015,0,1,83,2015-01
CS1398,02-08-2014,1,8,56,2014-08
CS3410,19-07-2011,0,7,69,2011-07
CS5930,15-04-2014,0,4,35,2014-04
CS3658,28-05-2012,1,5,37,2012-05
CS1743,12-04-2014,0,4,73,2014-04
CS5345,07-10-2014,0,10,84,2014-10
CS4853,12-02-2014,0,2,45,2014-02
CS4654,30-04-2014,0,4,83,2014-04
CS4355,30-09-2014,0,9,77,2014-09
CS1609,02-02-2012,0,2,45,2012-02
CS3857,08-11-2013,0,11,53,2013-11
CS4790,24-12-2013,0,12,103,2013-12
CS3261,31-07-2012,0,7,72,2012-07
CS5896,28-09-2012,0,9,78,2012-09
CS4499,19-10-2012,0,10,46,2012-10
CS2305,10-06-2011,0,6,71,2011-06
CS4363,09-10-2014,0,10,102,2014-10
CS5777,29-07-2011,0,7,97,2011-07
CS4557,29-09-2012,0,9,93,2012-09
CS5019,06-11-2012,0,11,67,2012-11
CS4285,27-01-2015,0,1,38,2015-01
CS5264,13-02-2013,0,2,79,2013-02
CS3960,26-05-2012,0,5,48,2012-05
CS2263,05-01-2013,0,1,96,2013-01
CS2721,21-09-2013,0,9,88,2013-09
CS3317,15-02-2014,0,2,41,2014-02
CS4849,03-10-2011,0,10,73,2011-10
CS2745,21-06-2012,0,6,84,2012-06
CS3373,03-11-2012,0,11,88,2012-11
CS2287,21-03-2013,0,3,59,2013-03
CS5050,03-03-2015,0,3,38,2015-03
CS3925,02-11-2011,0,11,35,2011-11
CS2528,16-04-2013,0,4,102,2013-04
CS2006,12-07-2011,0,7,100,2011-07
CS1257,11-03-2013,0,3,89,2013-03
CS5855,26-02-2015,0,2,63,2015-02
CS3411,28-02-2015,0,2,48,2015-02
CS5566,20-11-2011,0,11,79,2011-11
CS5050,02-11-2013,0,11,97,2013-11
CS3076,23-05-2014,0,5,69,2014-05
CS2898,14-07-2012,0,7,62,2012-07
CS4839,29-12-2011,1,12,57,2011-12
CS5208,14-02-2015,0,2,49,2015-02
CS2148,20-08-2013,1,8,97,2013-08
CS1306,21-01-2012,0,1,72,2012-01
CS4343,31-01-2012,0,1,59,2012-01
CS2699,23-11-2013,0,11,64,2013-11
CS6005,16-02-2013,0,2,52,2013-02
CS2540,28-08-2014,0,8,87,2014-08
CS2934,11-04-2013,0,4,77,2013-04
CS1791,04-06-2014,0,6,78,2014-06
CS5217,15-06-2012,0,6,42,2012-06
CS2329,11-02-2014,0,2,67,2014-02
CS4724,29-10-2012,0,10,97,2012-10
CS1909,26-08-2012,0,8,39,2012-08
CS3421,08-06-2012,0,6,41,2012-06
CS6025,20-02-2014,0,2,77,2014-02
CS4665,27-12-2013,0,12,68,2013-12
CS3708,19-11-2013,0,11,77,2013-11
CS3359,13-03-2013,0,3,39,2013-03
CS5382,29-10-2011,1,10,46,2011-10
CS4703,25-05-2011,0,5,53,2011-05
CS1433,20-12-2014,0,12,99,2014-12
CS3001,19-06-2011,0,6,100,2011-06
CS4924,03-08-2014,1,8,56,2014-08
CS4136,07-01-2014,1,1,79,2014-01
CS4224,12-05-2013,0,5,80,2013-05
CS1332,12-07-2012,0,7,59,2012-07
CS2962,25-10-2014,0,10,71,2014-10
CS1839,06-02-2014,1,2,52,2014-02
CS6025,08-09-2011,0,9,88,2011-09
CS1903,23-11-2012,0,11,91,2012-11
CS3080,27-03-2013,0,3,65,2013-03
CS2967,19-12-2012,0,12,97,2012-12
CS4084,11-02-2015,0,2,53,2015-02
CS3758,02-04-2014,0,4,55,2014-04
CS2376,21-05-2014,0,5,58,2014-05
CS6101,25-06-2011,0,6,71,2011-06
CS4282,28-09-2013,0,9,58,2013-09
CS3595,17-02-2013,1,2,81,2013-02
CS5043,22-03-2014,0,3,85,2014-03
CS3785,02-05-2012,0,5,95,2012-05
CS5370,03-10-2014,1,10,61,2014-10
CS2269,24-09-2014,0,9,53,2014-09
CS2979,29-09-2011,0,9,98,2011-09
CS3678,05-09-2012,0,9,78,2012-09
CS2927,31-12-2012,0,12,84,2012-12
CS4491,09-03-2014,0,3,57,2014-03
CS1844,25-11-2011,0,11,97,2011-11
CS3683,14-09-2013,0,9,38,2013-09
CS5057,04-12-2013,0,12,90,2013-12
CS2384,03-08-2013,0,8,69,2013-08
CS3655,29-04-2012,1,4,91,2012-04
CS3810,21-08-2013,0,8,71,2013-08
CS5241,26-10-2012,0,10,83,2012-10
CS3890,22-12-2011,0,12,47,2011-12
CS3155,06-11-2012,0,11,68,2012-11
CS3160,15-09-2011,0,9,78,2011-09
CS4573,03-08-2012,0,8,37,2012-08
CS1558,25-01-2012,0,1,86,2012-01
CS2243,28-01-2012,0,1,92,2012-01
CS2209,09-10-2012,0,10,67,2012-10
CS5182,28-07-2012,0,7,86,2012-07
CS6085,12-09-2014,0,9,87,2014-09
CS4462,08-07-2012,0,7,70,2012-07
CS2989,15-07-2012,0,7,58,2012-07
CS1683,22-08-2013,0,8,82,2013-08
CS4418,23-07-2012,0,7,79,2012-07
CS3404,21-09-2014,0,9,84,2014-09
CS3052,31-12-2011,1,12,92,2011-12
CS2618,10-08-2014,0,8,90,2014-08
CS5489,22-01-2012,0,1,104,2012-01
CS1396,15-03-2013,0,3,53,2013-03
CS2904,19-10-2012,0,10,46,2012-10
CS3281,07-09-2013,1,9,53,2013-09
CS4026,27-12-2014,0,12,91,2014-12
CS3249,09-08-2012,1,8,35,2012-08
CS2591,17-05-2012,0,5,83,2012-05
CS5420,15-05-2014,0,5,43,2014-05
CS5721,27-03-2013,0,3,97,2013-03
CS5065,02-01-2014,0,1,79,2014-01
CS1826,15-04-2013,1,4,95,2013-04
CS4578,05-09-2013,1,9,98,2013-09
CS1948,05-03-2013,0,3,94,2013-03
CS3930,09-06-2013,0,6,41,2013-06
CS6096,31-10-2011,0,10,103,2011-10
CS3157,20-03-2012,0,3,100,2012-03
CS2232,20-01-2013,0,1,97,2013-01
CS2502,04-03-2014,0,3,91,2014-03
CS1862,16-07-2014,0,7,60,2014-07
CS4054,12-06-2013,0,6,80,2013-06
CS5791,27-06-2012,0,6,36,2012-06
CS5484,04-11-2012,1,11,54,2012-11
CS1938,04-07-2013,0,7,53,2013-07
CS4203,20-11-2012,0,11,79,2012-11
CS5514,18-08-2012,1,8,70,2012-08
CS1549,05-05-2012,0,5,88,2012-05
CS4587,19-05-2013,0,5,46,2013-05
CS1194,24-03-2014,0,3,52,2014-03
CS2787,29-10-2011,0,10,45,2011-10
CS1583,16-09-2013,0,9,84,2013-09
CS2615,29-04-2013,0,4,98,2013-04
CS3163,14-06-2012,0,6,40,2012-06
CS3250,21-11-2011,0,11,72,2011-11
CS2119,09-12-2014,0,12,104,2014-12
CS5983,03-09-2014,0,9,38,2014-09
CS5531,17-05-2011,0,5,58,2011-05
CS1820,17-10-2013,0,10,94,2013-10
CS5131,06-04-2013,0,4,91,2013-04
CS2512,07-06-2014,0,6,88,2014-06
CS2531,08-03-2014,0,3,46,2014-03
CS5620,08-06-2013,1,6,55,2013-06
CS2913,13-02-2012,1,2,55,2012-02
CS4239,17-02-2012,0,2,77,2012-02
CS4654,16-07-2013,0,7,48,2013-07
CS5942,24-11-2011,0,11,101,2011-11
CS4721,03-05-2012,0,5,35,2012-05
CS2687,22-12-2013,0,12,81,2013-12
CS2305,06-02-2015,0,2,58,2015-02
CS3525,29-04-2012,0,4,57,2012-04
CS3928,30-04-2012,0,4,66,2012-04
CS4043,24-10-2011,0,10,84,2011-10
CS5742,16-08-2011,0,8,53,2011-08
CS3641,24-10-2011,0,10,84,2011-10
CS3071,13-08-2012,0,8,51,2012-08
CS3341,13-12-2012,0,12,73,2012-12
CS4428,12-05-2012,0,5,80,2012-05
CS4074,23-07-2011,0,7,81,2011-07
CS5650,14-06-2011,0,6,62,2011-06
CS3100,09-05-2014,0,5,87,2014-05
CS3332,30-12-2014,0,12,81,2014-12
CS5187,26-02-2012,0,2,48,2012-02
CS5952,05-06-2011,0,6,99,2011-06
CS1471,03-09-2011,0,9,58,2011-09
CS5181,03-04-2012,0,4,96,2012-04
CS1590,07-09-2014,0,9,63,2014-09
CS3819,18-06-2014,0,6,36,2014-06
CS2356,05-06-2013,0,6,47,2013-06
CS2600,26-10-2012,0,10,92,2012-10
CS2311,14-12-2013,1,12,38,2013-12
CS1749,25-02-2013,0,2,64,2013-02
CS1164,22-09-2011,0,9,70,2011-09
CS5367,05-12-2011,1,12,70,2011-12
CS4735,01-05-2012,0,5,43,2012-05
CS3475,21-02-2012,1,2,92,2012-02
CS1255,20-12-2011,0,12,49,2011-12
CS5709,06-06-2013,0,6,55,2013-06
CS5467,21-05-2011,0,5,67,2011-05
CS3568,28-03-2014,0,3,83,2014-03
CS4388,21-10-2013,0,10,67,2013-10
CS3251,03-10-2011,0,10,47,2011-10
CS1959,20-08-2013,1,8,96,2013-08
CS1244,14-07-2011,0,7,46,2011-07
CS4205,13-12-2012,0,12,44,2012-12
CS1201,20-01-2014,0,1,98,2014-01
CS1316,21-05-2011,0,5,53,2011-05
CS4694,21-07-2012,0,7,103,2012-07
CS5703,02-03-2012,0,3,63,2012-03
CS1562,06-06-2012,0,6,47,2012-06
CS3501,14-08-2011,1,8,83,2011-08
CS1233,10-06-2012,1,6,93,2012-06
CS5919,05-03-2013,0,3,55,2013-03
CS6092,27-01-2014,0,1,45,2014-01
CS4782,24-04-2013,0,4,84,2013-04
CS1523,24-11-2013,0,11,100,2013-11
CS5465,25-09-2012,0,9,75,2012-09
CS4716,04-07-2011,0,7,37,2011-07
CS5275,04-11-2013,0,11,48,2013-11
CS2652,25-08-2014,1,8,81,2014-08
CS4237,02-02-2012,0,2,35,2012-02
CS3911,29-07-2014,0,7,49,2014-07
CS4371,25-01-2014,0,1,62,2014-01
CS3165,20-03-2014,0,3,62,2014-03
CS3293,14-06-2012,0,6,68,2012-06
CS4653,14-02-2013,0,2,44,2013-02
CS3431,10-09-2011,0,9,44,2011-09
CS5415,10-12-2013,0,12,95,2013-12
CS2843,27-05-2012,0,5,68,2012-05
CS2729,15-10-2011,0,10,54,2011-10
CS4975,06-11-2014,0,11,53,2014-11
CS5207,20-12-2011,0,12,57,2011-12
CS3782,04-07-2013,1,7,46,2013-07
CS5186,23-10-2012,0,10,45,2012-10
CS4368,19-07-2014,0,7,40,2014-07
CS2269,05-12-2013,0,12,36,2013-12
CS5532,27-12-2014,0,12,45,2014-12
CS3355,24-04-2014,0,4,43,2014-04
CS1551,08-01-2012,0,1,98,2012-01
CS4103,19-06-2014,0,6,98,2014-06
CS5464,07-11-2014,0,11,58,2014-11
CS4086,23-03-2013,0,3,43,2013-03
CS3296,21-01-2012,0,1,42,2012-01
CS4023,01-02-2014,0,2,83,2014-02
CS2685,30-10-2013,0,10,96,2013-10
CS3508,26-01-2012,0,1,90,2012-01
CS1438,08-02-2015,0,2,94,2015-02
CS1399,13-11-2012,1,11,45,2012-11
CS2897,06-08-2013,0,8,81,2013-08
CS3826,29-03-2014,0,3,98,2014-03
CS1527,15-10-2014,0,10,104,2014-10
CS3414,13-01-2012,0,1,93,2012-01
CS2505,17-10-2012,0,10,96,2012-10
CS5482,14-11-2013,1,11,68,2013-11
CS4425,16-11-2013,0,11,68,2013-11
CS1123,21-10-2013,0,10,46,2013-10
CS1442,20-04-2014,0,4,89,2014-04
CS3572,17-01-2014,1,1,63,2014-01
CS5630,19-06-2013,1,6,68,2013-06
CS5522,28-12-2012,0,12,79,2012-12
CS5624,05-07-2011,0,7,56,2011-07
CS3688,01-03-2015,0,3,36,2015-03
CS3511,04-11-2012,0,11,86,2012-11
CS4094,27-12-2012,0,12,99,2012-12
CS3617,12-09-2012,0,9,62,2012-09
CS5387,15-12-2013,0,12,77,2013-12
CS2666,26-08-2011,0,8,75,2011-08
CS1865,02-12-2014,1,12,93,2014-12
CS3701,18-07-2011,0,7,76,2011-07
CS2942,07-07-2012,0,7,52,2012-07
CS5775,27-11-2012,0,11,77,2012-11
CS4873,11-07-2011,0,7,54,2011-07
CS5813,05-11-2012,0,11,61,2012-11
CS3472,26-08-2011,0,8,57,2011-08
CS2026,24-06-2012,1,6,64,2012-06
CS4181,23-07-2012,0,7,49,2012-07
CS3154,23-06-2012,0,6,37,2012-06
CS1752,25-05-2014,0,5,68,2014-05
CS1634,15-08-2014,0,8,103,2014-08
CS3454,23-07-2011,0,7,64,2011-07
CS2678,25-08-2011,0,8,43,2011-08
CS2743,01-10-2012,0,10,92,2012-10
CS5171,10-03-2015,0,3,53,2015-03
CS3807,17-06-2012,0,6,98,2012-06
CS5310,09-03-2015,0,3,52,2015-03
CS1629,24-09-2014,0,9,53,2014-09
CS1900,14-09-2013,1,9,41,2013-09
CS2255,24-04-2014,0,4,83,2014-04
CS1708,28-08-2014,1,8,95,2014-08
CS3607,26-06-2011,0,6,73,2011-06
CS2013,20-11-2014,0,11,54,2014-11
CS2900,08-11-2011,0,11,102,2011-11
CS3336,12-08-2012,0,8,53,2012-08
CS2018,02-09-2012,0,9,68,2012-09
CS4938,09-05-2014,0,5,86,2014-05
CS3408,23-07-2014,0,7,35,2014-07
CS2998,08-02-2013,0,2,47,2013-02
CS6034,04-01-2013,0,1,71,2013-01
CS5522,05-10-2014,0,10,82,2014-10
CS3807,02-01-2014,0,1,41,2014-01
CS1824,31-10-2011,0,10,59,2011-10
CS4067,01-10-2013,0,10,90,2013-10
CS5909,23-04-2014,0,4,44,2014-04
CS3476,13-10-2013,0,10,64,2013-10
CS5157,11-05-2013,0,5,96,2013-05
CS2390,24-05-2012,0,5,78,2012-05
CS4022,20-11-2012,0,11,93,2012-11
CS5444,03-11-2013,0,11,72,2013-11
CS4612,11-06-2011,0,6,42,2011-06
CS3729,11-09-2013,0,9,43,2013-09
CS2427,15-03-2015,0,3,89,2015-03
CS2551,18-06-2014,1,6,80,2014-06
CS3741,20-03-2012,0,3,102,2012-03
CS5779,13-05-2013,0,5,93,2013-05
CS1219,29-07-2012,0,7,39,2012-07
CS3847,29-01-2013,0,1,69,2013-01
CS5992,18-03-2013,0,3,71,2013-03
CS4807,22-12-2014,0,12,61,2014-12
CS2065,13-05-2014,0,5,38,2014-05
CS1803,18-05-2014,1,5,87,2014-05
CS4706,31-07-2014,0,7,78,2014-07
CS5643,23-07-2013,0,7,66,2013-07
CS3477,17-11-2012,0,11,55,2012-11
CS3108,18-02-2012,0,2,46,2012-02
CS2474,22-08-2014,0,8,83,2014-08
CS4630,26-07-2014,0,7,68,2014-07
CS5779,03-09-2013,0,9,83,2013-09
CS2736,13-11-2014,0,11,73,2014-11
CS2287,15-12-2011,0,12,76,2011-12
CS5546,04-06-2011,0,6,62,2011-06
CS1267,30-08-2011,0,8,52,2011-08
CS5311,04-03-2012,0,3,53,2012-03
CS2214,24-09-2011,0,9,64,2011-09
CS3469,18-07-2013,0,7,90,2013-07
CS3029,10-09-2012,0,9,55,2012-09
CS1759,01-08-2012,1,8,90,2012-08
CS3190,13-08-2012,0,8,55,2012-08
CS4375,25-05-2011,0,5,41,2011-05
CS3105,24-08-2012,1,8,48,2012-08
CS5520,06-09-2012,0,9,58,2012-09
CS2275,14-02-2015,0,2,44,2015-02
CS2250,22-09-2013,0,9,42,2013-09
CS3346,09-02-2013,0,2,102,2013-02
CS3978,20-11-2012,0,11,79,2012-11
CS1825,06-06-2013,0,6,101,2013-06
CS2534,11-10-2012,0,10,104,2012-10
CS2382,26-02-2012,0,2,91,2012-02
CS5000,25-12-2014,0,12,69,2014-12
CS3013,13-03-2012,0,3,61,2012-03
CS3205,25-06-2013,0,6,100,2013-06
CS4498,12-10-2014,0,10,46,2014-10
CS1463,08-11-2014,0,11,68,2014-11
CS5444,31-12-2011,0,12,41,2011-12
CS3571,08-10-2011,0,10,83,2011-10
CS2546,21-05-2014,0,5,65,2014-05
CS2789,04-03-2013,0,3,36,2013-03
CS5971,22-12-2011,0,12,72,2011-12
CS1855,04-01-2012,0,1,43,2012-01
CS5860,27-08-2011,0,8,44,2011-08
CS1595,06-05-2012,0,5,57,2012-05
CS4125,04-05-2012,0,5,103,2012-05
CS5751,03-04-2014,0,4,75,2014-04
CS2793,31-08-2013,0,8,69,2013-08
CS5618,01-12-2012,0,12,41,2012-12
CS1614,27-10-2012,0,10,51,2012-10
CS4564,13-05-2014,0,5,56,2014-05
CS1357,21-06-2014,0,6,57,2014-06
CS5050,18-07-2012,0,7,76,2012-07
CS1143,03-10-2011,1,10,99,2011-10
CS4065,07-08-2012,0,8,39,2012-08
CS2277,10-03-2013,0,3,54,2013-03
CS5730,27-09-2013,0,9,82,2013-09
CS4193,18-08-2014,0,8,59,2014-08
CS2401,10-04-2013,0,4,38,2013-04
CS2682,08-09-2011,1,9,83,2011-09
CS4692,28-11-2013,0,11,72,2013-11
CS1811,13-04-2013,0,4,53,2013-04
CS2748,13-06-2012,1,6,74,2012-06
CS2881,13-05-2013,0,5,69,2013-05
CS2317,02-03-2012,0,3,69,2012-03
CS1145,08-07-2014,1,7,88,2014-07
